trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,0,24.30561541579219,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",25,7,25.30240774546465,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",20,3,12.559707801574955,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,0,30.219148495580523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",30,18,22.99954898007046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,3,0.13583726974623822,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,11,17.565283971708535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",25,12,10.171432457168596,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,12,7.985618290630077,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",20,8,-10.677999986885377,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",25,0,6.437843642431785,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,3,29.138047622950726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,15,6.774857268263163,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",30,14,15.60268509206616,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,0,32.29227719600449,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,16,6.376927336761916,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,14,10.957384981318203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,7,-11.107866221632818,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,10,18.580198587865777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,14,0.4040220727825943,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,8,11.821489088535541,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,6,-29.742465559558365,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,10,-17.793018285187884,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,0,-15.324376639726955,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",30,10,14.981681788597333,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",30,0,-66.46729939985309,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",20,13,13.52769127949965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,1,-14.953512108998588,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,2,31.414564620855007,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",25,15,17.007540385129236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,0,-3.026602814050871,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,17,10.596442336652235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",30,23,12.83889515703532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",20,0,-35.968014003043876,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",30,12,-49.132929295817206,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,10,18.07257248387877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,14,11.52121112419648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",25,4,25.65659045999497,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",30,20,19.725391332145616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",25,7,18.210569232653953,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,9,14.675499398399566,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",35,14,20.423191937778633,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",35,19,15.744152944518731,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,8,4.2824473309360105,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,0,28.813625075760577,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",25,13,13.869709403109365,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,3,27.17774058383852,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,8,19.955977419833555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",25,15,16.452760709800714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,14,17.158188165064512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,0,-18.123931055789573,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,4,13.808577675580597,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",35,18,-9.906485072552682,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,10,25.774609585329063,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,5,14.16152770863223,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",30,22,16.352183790205597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,11,8.07326586279994,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,3,-16.844139206016507,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",35,21,16.602452935187557,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",30,9,34.08979021336662,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,12,1.7340910529880482,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,9,-8.319556416808373,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,16,8.483504926445832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,0,18.599716234580146,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,7,16.170419077139986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",20,6,10.411150482346503,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,12,1.1287283200167044,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",20,1,-24.523262052095646,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",25,2,-29.53078335496292,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,0,-32.691878033308946,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,10,-17.338507989845784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,6,12.51093942987028,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,0,21.22408383718804,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,11,19.09911734049466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,12,6.505516872869272,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,0,32.387747774900824,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",25,8,32.083734409655406,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",20,13,13.913144707492306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",30,8,3.8288382501912532,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,0,14.381925813840564,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",35,18,25.79806909830771,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,0,14.589329164628506,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",25,18,-39.54313261209647,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",20,2,-9.773965835694806,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,0,28.83054646591927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",30,16,26.540202067902793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",25,17,0.1240152513279571,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,2,16.527575659707466,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,8,-16.577319176812562,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",25,3,19.327741704220628,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",35,15,21.589944476796198,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,0,25.334653440104873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,0,12.680597552976682,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,9,20.074829092650766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",25,2,-43.17157300234513,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,9,18.38436375873733,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,15,9.816782090811902,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,12,3.4077518071364006,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",25,0,-25.565064272842598,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",25,18,11.11689492269758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",30,16,-28.16038834312289,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",25,3,36.15763008864906,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,6,3.616816430301431,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",30,15,28.31038115879737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",20,12,14.714583994734088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,8,-50.68836508432895,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",25,6,28.436478679613185,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",20,10,-24.446212046677946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",25,16,-14.119421565389368,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",30,6,0.3602223162955598,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",20,4,13.6480907498057,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,5,22.178141402555525,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",20,8,19.843319609278065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",30,0,14.355037479416666,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",20,16,7.649537500852366,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",25,2,33.6812029161316,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",25,17,17.58952388178062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",25,16,-25.16349470815122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,14,21.64815458038014,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",30,9,-4.9888231263715275,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,0,29.83800151487077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,7,15.403720170661227,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",30,18,19.91137437748578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",20,7,23.22516259944049,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,16,6.258884058065907,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,15,-2.718815137968112,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",25,11,22.183191352686915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",25,4,23.58268538285385,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,0,7.967152770678587,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,1,-55.048606501168315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",25,6,-19.843224875487984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",30,4,35.397889265415294,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",20,8,18.92568236304764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",20,6,-6.513572611292556,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",25,11,-1.7086472052341803,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",25,12,-0.26038594327268627,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",25,13,23.49865612794292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,16,6.460403695412783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",20,0,-67.2177013535698,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",25,13,-19.683320273055624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",25,10,8.82561143490141,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,9,-9.67401769331634,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",30,7,26.68343245200899,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,10,10.034348866933712,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",25,10,4.051706050768004,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,7,21.88650259831542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",25,0,32.64420159672603,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",35,22,17.89078644725082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,14,11.130744859346688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",30,20,12.203789551929113,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",35,17,18.078007772279147,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,16,0.6429813202875403,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",20,16,8.056141644147296,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,10,4.793842189532937,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,12,16.271393073721242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",30,16,25.536572211407663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",35,22,9.85973182954633,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",30,16,11.646359146585578,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",25,13,9.982767902858248,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,10,3.5782259703223476,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",20,3,-47.68253839719821,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",25,3,39.0421131872429,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",30,14,6.791181298618004,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",20,6,-19.186182025490364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",25,5,-12.651491140278576,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",20,0,5.947197759270362,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",25,0,25.788113811710687,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",25,4,32.9544262965062,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",20,0,2.428482970787994,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",25,13,21.329365756365167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",25,5,9.858649264301826,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",20,0,-34.015546560860095,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",25,11,-30.586536661649387,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,9,0.22812093604077321,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",30,14,25.695220637057297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,14,20.790711392350612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",30,15,-27.18275515481465,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",30,17,22.47366138849885,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",25,16,-25.966041671440436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,0,22.34133994487129,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,8,19.608423587421733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",25,0,14.336008980338068,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,13,15.437585671073291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,6,26.120359077339096,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",25,13,20.43568172133627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
